CASENUM,PER_NO,MTM_CRSH
201328719139,1,0
201328719159,1,0
201328719441,1,0
201328719561,1,2
201328719561,1,3
201328720063,1,0
201328720073,1,0
201328720092,1,0
201328720359,1,0
201328720393,1,0
201328720399,1,6
201328720500,1,0
201328720976,1,0
201328721084,1,0
201328721387,1,2
201328721966,1,2
201328721966,1,3
201328823124,1,0
201328823255,1,0
201328823473,1,7
201328823557,1,0
201328824166,1,0
201328824203,1,0
201328824298,1,2
201328824313,1,0
201328824361,1,0
201328824371,1,0
201328824459,1,0
201328824470,1,2
201328824537,1,2
201328824537,1,12
201328824555,1,4
201328824917,1,0
201328824917,2,0
201328824926,1,2
201328825071,1,0
201328825110,1,0
201328825210,1,12
201328825831,1,0
201328825905,1,0
201328825991,1,0
201328826077,1,0
201328826140,1,2
201328826140,2,2
201328826225,1,2
201328826646,1,0
201328827172,1,0
201328827447,1,2
201328827447,1,12
201328827802,1,0
201328827894,1,1
201328827894,1,2
201328827894,1,3
201328827904,1,2
201328827904,1,12
201328827904,2,2
201328827904,2,12
201328827991,1,0
201328828005,1,2
201328828005,1,3
201328828005,1,19
201328828079,1,2
201328828210,1,2
201328828210,1,3
201328828286,1,1
201328828286,1,2
201328828576,1,0
201328828705,1,0
201328828924,1,9
201328828938,1,12
201328828984,1,9
201328829209,1,0
201328829275,1,7
201328829423,1,0
201328829423,2,0
201328921728,1,2
201328921728,1,12
201328922050,1,8
201328922304,1,2
201328922434,1,0
201328922456,1,2
201328922519,1,0
201328922636,1,1
201328922742,1,1
201328922916,1,9
201328923129,1,4
201328923217,1,0
201328923370,1,1
201328923370,1,2
201328923565,1,0
201328923565,2,0
201328923759,1,9
201328923889,1,2
201328923975,1,3
201328923975,1,7
201328924055,1,9
201328924064,1,9
201328924071,1,0
201328924239,1,2
201328924257,1,9
201328924257,1,10
201328924544,1,0
201328924865,1,0
201328924926,1,2
201328924958,1,0
201328924958,2,0
201328925228,1,0
201328925365,1,10
201328925510,1,0
201328925533,1,9
201328925596,1,0
201328925627,1,3
201328925627,1,7
201328925672,1,0
201328925672,2,0
201328925730,1,7
201328925782,1,0
201328925803,1,9
201328926176,1,0
201328926178,1,0
201328926193,1,0
201328926195,1,0
201328926252,1,0
201328926266,1,0
201328926273,1,0
201328926278,1,0
201328926286,1,2
201328926503,1,9
201328926528,1,4
201328926551,1,2
201328926749,1,1
201328926796,1,0
201328926796,2,0
201328926950,1,2
201328926950,1,3
201328927038,1,9
201328927333,1,1
201328927333,1,2
201328927508,1,9
201328927568,1,12
201328927604,1,2
201328927604,1,12
201328928023,1,1
201328928229,1,0
201328928378,1,0
201328928515,1,2
201329045134,1,0
201329045368,1,1
201329045397,1,1
201329045606,1,0
201329047907,1,1
201329049290,1,0
201329049498,1,0
201329050098,1,12
201329050510,1,0
201329050688,1,1
201329050688,1,2
201329050851,1,0
201329050851,2,0
201329051131,1,2
201329051132,1,2
201329051132,1,4
201329051503,1,1
201329051950,1,2
201329052176,1,0
201329052419,1,0
201329052504,1,2
201329052955,1,0
201329053325,1,2
201329053344,1,0
201329053407,1,0
201329053764,1,0
201329053790,1,7
201329053983,1,0
201329054069,1,2
201329054069,1,3
201329054590,1,8
201329055234,1,0
201329055283,1,1
201329055486,1,0
201329055894,1,0
201329056312,1,1
201329056312,1,2
201329056387,1,0
201329056462,1,19
201329056688,1,0
201329056697,1,2
201329056699,1,4
201329056865,1,0
201329057072,1,1
201329057072,1,2
201329057190,1,2
201329057190,1,19
201329057213,1,0
201329057363,1,1
201329057363,1,2
201329057905,1,0
201329058384,1,0
201329058585,1,0
201329431776,1,2
201329432034,1,1
201329432264,1,0
201329432576,1,1
201329432576,1,2
201329432965,1,0
201329433140,1,0
201329433436,1,0
201329433775,1,1
201329433775,1,2
201329434407,1,2
201329434581,1,0
201329434690,1,1
201329434690,2,1
201329435070,1,2
201329435070,1,3
201329435092,1,1
201329435092,1,2
201329435161,1,9
201329435293,1,4
201329435531,1,1
201329435554,1,1
201329435554,1,2
201329435554,1,3
201329435750,1,0
201329435839,1,2
201329435964,1,0
201329435965,1,1
201329435965,1,2
201329436044,1,2
201329436884,1,0
201329437142,1,0
201329437142,2,0
201329437274,1,1
201329437341,1,1
201329438075,1,2
201329438401,1,2
201329438401,1,12
201329438498,1,13
201329438498,1,14
201329438498,1,19
201329438506,1,2
201329438506,1,3
201329438564,1,0
201329439347,1,4
201329439629,1,2
201329439866,1,2
201329440537,1,1
201329440537,1,2
201329440625,1,0
201329440634,1,1
201329440634,1,2
201329440672,1,1
201329440841,1,6
201329441186,1,1
201329441205,1,1
201329441205,1,2
201329441205,2,1
201329536146,1,10
201329536153,1,0
201329536982,1,0
201329537537,1,0
201329537676,1,0
201329538174,1,9
201329539922,1,0
201329539923,1,1
201329539924,1,1
201329539924,1,2
201329539925,1,0
201329539926,1,0
201329540233,1,1
201329540470,1,0
201329540471,1,1
201329540548,1,0
201329540709,1,1
201329540709,1,2
201329540709,2,1
201329540709,2,2
201329540719,1,4
201329540764,1,0
201329541010,1,0
201329541499,1,0
201329541530,1,1
201329542037,1,2
201329542037,1,19
201329542168,1,0
201329542268,1,0
201329542328,1,1
201329542564,1,0
201329542729,1,0
201329543005,1,2
201329543326,1,9
201329543401,1,0
201329543465,1,0
201329543541,1,0
201329543694,1,0
201329544426,1,0
201329544442,1,0
201329544450,1,1
201329544450,1,2
201329544450,2,1
201329544450,2,2
201329544576,1,2
201329544576,1,3
201329544670,1,1
201329544670,1,2
201329544670,1,3
201329545020,1,0
201329545630,1,1
201329545630,1,2
201329545731,1,0
201329545835,1,0
201329545963,1,4
201329546032,1,0
201329546232,1,0
201329546421,1,1
201329546421,1,12
201329546899,1,2
201329548840,1,0
201329550919,1,0
201329551536,1,0
201329552189,1,0
201329622824,1,0
201329622912,1,2
201329622946,1,0
201329622956,1,0
201329622965,1,0
201329622972,1,3
201329622974,1,0
201329623153,1,2
201329623153,1,9
201329623175,1,0
201329623216,1,0
201329623229,1,0
201329623385,1,13
201329623405,1,0
201329623422,1,0
201329623576,1,0
201329623606,1,0
201329623631,1,0
201329623695,1,0
201329623866,1,1
201329623866,1,3
201329623871,1,0
201329624079,1,2
201329624079,1,3
201329624104,1,0
201329624113,1,1
201329624113,1,12
201329624113,1,19
201329624122,1,0
201329624292,1,0
201329624324,1,0
201329624347,1,1
201329624364,1,1
201329624574,1,1
201329624622,1,0
201329624729,1,0
201329624827,1,0
201329624895,1,0
201329624895,2,0
201329624950,1,2
201329625043,1,9
201329625132,1,1
201329625132,1,12
201329625141,1,0
201329625178,1,2
201329625261,1,0
201329625300,1,0
201329625314,1,16
201329625482,1,19
201329625485,1,0
201329625559,1,7
201329625566,1,0
201329625577,1,0
201329625727,1,2
201329625727,1,17
201329625828,1,0
201329625842,1,0
201329626049,1,18
201329626062,1,21
201329626157,1,0
201329626282,1,0
201329626298,1,2
201329626460,1,1
201329626477,1,0
201329626480,1,1
201329626480,1,2
201329626527,1,0
201329626571,1,0
201329626585,1,0
201329626712,1,2
201329626712,1,6
201329626802,1,9
201329626807,1,9
201329626819,1,3
201329626838,1,0
201329626906,1,2
201329626906,1,18
201329627029,1,0
201329627055,1,2
201329627055,1,3
201329627060,1,0
201329627061,1,10
201329627063,1,0
201329627073,1,0
201329627074,1,2
201329627074,1,3
201329627077,1,0
201329627122,1,0
201329627128,1,0
201329627137,1,21
201329627178,1,0
201329627328,1,0
201329627379,1,1
201329627379,1,2
201329627406,1,1
201329627426,1,0
201329627466,1,2
201329627466,1,3
201329627498,1,9
201329627571,1,0
201329627619,1,0
201329627629,1,0
201329627668,1,9
201329627672,1,0
201329627694,1,0
201329627721,1,0
201329627828,1,12
201329627934,1,16
201329627944,1,1
201329627954,1,0
201329627973,1,15
201329627976,1,0
201329627987,1,0
201329627991,1,0
201329627998,1,1
201329627998,1,2
201329628002,1,0
201329628008,1,1
201329628008,1,2
201329628010,1,0
201329628013,1,1
201329628013,1,2
201329628021,1,0
201329628077,1,2
201329628080,1,2
201329628080,1,14
201329628080,1,18
201329628116,1,0
201329628190,1,0
201329628196,1,8
201329628204,1,2
201329628204,1,9
201329628209,1,0
201329628296,1,0
201329628344,1,1
201329628435,1,0
201329628559,1,0
201329628567,1,7
201329628570,1,0
201329628573,1,0
201329628579,1,0
201329628591,1,0
201329628600,1,0
201329628609,1,0
201329628611,1,0
201329628620,1,0
201329628649,1,3
201329628811,1,2
201329628866,1,2
201329628866,1,3
201329628933,1,21
201329629015,1,0
201329629029,1,0
201329629041,1,0
201329629095,1,0
201329629169,1,0
201329629169,2,0
201329629169,3,0
201329629169,4,0
201329629171,1,0
201329629269,1,1
201329629269,1,2
201329629304,1,2
201329629313,1,0
201329629315,1,0
201329629317,1,0
201329629319,1,0
201329629343,1,0
201329629464,1,17
201329629504,1,9
201329629504,1,18
201329629510,1,0
201329629514,1,2
201329629561,1,0
201329629561,2,0
201329629563,1,0
201329629585,1,0
201329629623,1,0
201329629641,1,9
201329629649,1,0
201329629653,1,0
201329629687,1,0
201329629744,1,0
201329629914,1,0
201329630015,1,0
201329630056,1,0
201329630058,1,9
201329630078,1,0
201329630205,1,21
201329630420,1,0
201329630477,1,0
201329630477,2,0
201329630757,1,2
201329630757,1,12
201329630836,1,0
201329630889,1,3
201329630895,1,12
201329630897,1,0
201329630949,1,0
201329743471,1,0
201329743594,1,0
201329743741,1,0
201329743769,1,0
201329743771,1,0
201329743956,1,0
201329744038,1,0
201329744046,1,0
201329744101,1,12
201329744109,1,0
201329744115,1,0
201329744270,1,0
201329744334,1,2
201329744353,1,0
201329744376,1,1
201329744429,1,0
201329744429,2,0
201329744519,1,0
201329744519,2,0
201329744895,1,21
201329744981,1,1
201329744981,1,3
201329745007,1,0
201329745030,1,7
201329745168,1,0
201329745207,1,10
201329745294,1,4
201329745362,1,1
201329745362,1,2
201329745362,2,1
201329745362,2,2
201329746565,1,0
201329747709,1,1
201329747709,1,2
201329747730,1,1
201329747730,1,2
201329747971,1,1
201329748082,1,0
201329748155,1,2
201329748155,1,1
201329748210,1,7
201329748214,1,0
201329748305,1,2
201329748305,1,3
201329748305,1,9
201329748319,1,9
201329748321,1,9
201329748790,1,0
201329749292,1,1
201329749292,1,2
201329750135,1,0
201329750165,1,0
201329750199,1,0
201329750206,1,2
201329750206,1,3
201329750232,1,0
201329750244,1,10
201329750310,1,1
201329750310,1,2
201329750314,1,9
201329750329,1,2
201329750364,1,1
201329750473,1,0
201329750530,1,0
201329751227,1,7
201329751569,1,9
201329752021,1,0
201329752368,1,0
201329752686,1,9
201329752715,1,4
201329753165,1,1
201329753165,1,2
201329753165,1,19
201329753369,1,0
201329754884,1,0
201329755089,1,9
201329755146,1,0
201329755541,1,9
201329755546,1,0
201329755808,1,0
201329756321,1,0
201329756333,1,0
201329756350,1,0
201329756405,1,0
201329756412,1,1
201329756412,1,2
201329756430,1,0
201329756467,1,0
201329756467,2,0
201329756474,1,0
201329757110,1,0
201329757726,1,2
201329757726,1,3
201329757726,1,14
201329757942,1,21
201329758134,1,0
201329758139,1,12
201329758204,1,1
201329758204,1,2
201329758249,1,2
201329758249,1,3
201329758268,1,0
201329758382,1,0
201329758459,1,1
201329758459,1,19
201329758572,1,0
201329759051,1,0
201329759455,1,10
201329759528,1,10
201329759549,1,0
201329759953,1,0
201329760006,1,0
201329760033,1,0
201329760134,1,2
201329760134,1,3
201329760641,1,7
201339512983,1,0
201339512983,2,0
201339513093,1,0
201339513289,1,1
201339513323,1,0
201339513335,1,2
201339513467,1,0
201339513630,1,0
201339513770,1,0
201339513882,1,6
201339514002,1,7
201339514962,1,0
201339515003,1,0
201339515411,1,2
201339515411,1,3
201339515441,1,14
201339515537,1,19
201339515619,1,19
201339515716,1,0
201339515928,1,0
201339515953,1,0
201339516013,1,0
201339516015,1,0
201339516049,1,2
201339516374,1,0
201339516471,1,0
201339516512,1,0
201339516517,1,21
201339516536,1,0
201339516608,1,0
201339516695,1,0
201339516762,1,0
201339516853,1,0
201339516854,1,5
201339516996,1,0
201339517475,1,0
201339517525,1,0
201339517591,1,0
201339517591,2,0
201339517591,3,0
201339517748,1,2
201339519088,1,0
201350002443,1,0
201350002486,1,0
201350002504,1,19
201350002602,1,3
201350002602,1,12
201350002602,1,19
201350002670,1,12
201350002785,1,0
201350002976,1,21
201350003105,1,0
201350003173,1,0
201350003291,1,1
201350003297,1,0
201350003353,1,0
201350003355,1,1
201350003404,1,1
201350003405,1,0
201350003431,1,1
201350003451,1,0
201350003458,1,0
201350003465,1,7
201350003465,1,17
201350003465,1,18
201350003466,1,0
201350003467,1,1
201350003490,1,0
201350003497,1,1
201350003500,1,0
201350003502,1,0
201350003507,1,1
201350003532,1,19
201350003543,1,1
201350003631,1,0
201350003637,1,0
201350003695,1,0
201350003725,1,0
201350003729,1,0
201350003737,1,0
201350003806,1,0
201350003838,1,1
201350003860,1,2
201350003865,1,0
201350003866,1,1
201350003940,1,19
201350003956,1,2
201350003966,1,0
201350003967,1,0
201350003973,1,2
201350003984,1,0
201350004001,1,0
201350004058,1,18
201350004103,1,0
201350004121,1,0
201350004131,1,1
201350004174,1,9
201350004181,1,1
201350004224,1,4
201350004224,1,21
201350004311,1,21
201350004316,1,1
201350004317,1,1
201350004369,1,1
201350004389,1,2
201350004389,1,3
201350004399,1,0
201350004421,1,2
201350004432,1,1
201350004483,1,0
201350004589,1,12
201350004604,1,0
201350004634,1,1
201350004639,1,1
201350004649,1,0
201350004656,1,0
201350004656,2,0
201350004656,3,0
201350004656,4,0
201350004656,5,0
201350004715,1,0
201350004736,1,1
201350004737,1,2
201350004737,1,17
201350004772,1,0
201350004779,1,0
201350004784,1,2
201350004784,1,17
201350004789,1,0
201350004794,1,1
201350004870,1,2
201350004870,1,3
201350004914,1,2
201350004915,1,0
201350004929,1,1
201350004937,1,5
201350004954,1,2
201350004954,1,3
201350004993,1,0
201350005001,1,1
201350005001,1,19
201350005012,1,4
201350005063,1,9
201350005133,1,4
201350005146,1,2
201350005146,1,3
201350005174,1,0
201350005215,1,4
201350005241,1,0
201350005246,1,0
201350301552,1,6
201350301552,1,13
201350301552,1,19
201350301811,1,1
201350301811,1,2
201350301811,2,1
201350301811,2,2
201350302402,1,0
201350603349,1,0
201350603349,2,0
201350603560,1,0
201350603606,1,0
201350603606,2,0
201350603947,1,0
201350604330,1,0
201350604529,1,2
201350604529,1,9
201350604541,1,0
201350604604,1,15
201350604606,1,0
201350604666,1,10
201350604749,1,0
201350604773,1,17
201350604786,1,9
201350604792,1,1
201350604846,1,0
201350604966,1,9
201350605066,1,2
201350605304,1,0
201350605486,1,0
201350605535,1,0
201353200373,1,0
201354300382,1,0
201354300407,1,2
201354300587,1,2
201354300667,1,0
201354300792,1,0
201354300888,1,0
201354300916,1,0
201354300954,1,0
201354301188,1,2
201354301188,1,9
201354301190,1,0
201354301382,1,2
201368807186,1,1
201368807315,1,1
201368807654,1,0
201368807889,1,1
201368808250,1,9
201368808299,1,0
201368808803,1,0
201368808859,1,0
201368809215,1,2
201368810023,1,1
201368810121,1,1
201368810744,1,1
201368810744,1,2
201368810844,1,2
201368810844,1,12
201368812190,1,1
201368812231,1,1
201369502706,1,0
201369502837,1,2
201369502837,1,3
201369503484,1,0
201369503659,1,10
201369503813,1,2
201369503834,1,2
201369503923,1,1
201369503923,1,2
201369504106,1,12
201369504167,1,2
201369504233,1,1
201369504536,1,2
201369504585,1,1
201369504585,1,2
201369504638,1,6
201369504638,1,7
201369504638,1,18
201369504638,1,21
201369504786,1,1
201369504786,1,2
201369504957,1,0
201369505201,1,2
201369505618,1,0
201369505633,1,0
201369505839,1,2
201369505839,1,3
201369601787,1,2
201369601971,1,2
201369601971,1,3
201369602434,1,1
201369602434,1,2
201369602654,1,12
201369603026,1,4
201369603052,1,0
201369603354,1,1
201369603448,1,7
201369603506,1,0
201369603537,1,2
201369603674,1,0
201369603996,1,0
201369604065,1,6
201369604065,1,18
201369604365,1,18
201369604809,1,1
201369604809,1,2
201369604888,1,3
201369604888,2,3
201369604888,3,3
201369605006,1,2
201369605006,1,3
201369605006,1,18
201369605215,1,0
201369605293,1,12
201369605328,1,0
201369605440,1,0
201369605696,1,0
201369605845,1,0
201369605864,1,1
201369606614,1,0
201369606753,1,0
201369606938,1,0
201369607074,1,4
201371500343,1,1
201371803298,1,4
201371803618,1,1
201371803861,1,5
201371803896,1,2
201371803987,1,9
201371804248,1,1
201371804248,1,2
201371804248,2,1
201371804248,2,2
201371804319,1,2
201371804367,1,0
201371804733,1,1
201371804785,1,1
201371805112,1,2
201371805319,1,9
201371805633,1,2
201371805633,1,3
201371805647,1,4
201372711702,1,0
201372714535,1,3
201372714553,1,0
201372714571,1,9
201372714571,1,10
201372714709,1,2
201372714709,1,3
201372714856,1,0
201372714880,1,9
201372715143,1,0
201372715165,1,2
201372715165,1,7
201372715491,1,0
201372715682,1,2
201372715688,1,2
201372717775,1,4
201372717805,1,0
201372717845,1,2
201372717845,1,3
201372717845,1,9
201372718293,1,0
201372718293,2,0
201372718971,1,0
201372719782,1,0
201372806715,1,10
201372806792,1,0
201372806876,1,2
201372806980,1,0
201372807030,1,0
201372807040,1,2
201372807067,1,1
201372807116,1,9
201372807153,1,9
201372807171,1,0
201372807171,2,0
201372807197,1,2
201372807197,1,3
201372807209,1,0
201372807227,1,0
201372807257,1,2
201372807310,1,0
201372807370,1,0
201372807398,1,2
201372807398,1,3
201372807398,1,14
201372807411,1,0
201372807482,1,0
201372807595,1,0
201377100365,1,0
201377100444,1,0
201377100493,1,1
201377100493,1,2
201378013964,1,1
201378013964,1,2
201378015143,1,1
201378015143,1,2
201378016086,1,2
201378016723,1,1
201378017017,1,1
201378017017,1,2
201378017182,1,2
201378019026,1,0
201378019950,1,1
201378019950,1,2
201378020375,1,1
201378020375,1,2
201378020797,1,1
201378020877,1,4
201378020986,1,0
201378021262,1,19
201378021995,1,1
201378021995,1,2
201378022298,1,1
201378022298,1,12
201378022466,1,21
201378022541,1,2
201378022716,1,21
201378023683,1,2
201378023746,1,0
201378024699,1,0
201378024845,1,0
201378024923,1,19
201378025055,1,0
201378025140,1,0
201378025976,1,1
201378025976,1,2
201378026079,1,2
201378026193,1,0
201378026948,1,0
201378027047,1,0
201378027180,1,0
201378027331,1,0
201378027661,1,1
201378028025,1,3
201378028104,1,0
201378028257,1,0
201378028607,1,0
201378029207,1,0
201378029614,1,0
201378029815,1,0
201378029983,1,6
201378029983,2,6
201378030359,1,0
201378030426,1,1
201378030426,1,2
201378030712,1,5
201382900358,1,0
201382900381,1,1
201382900384,1,1
201382900407,1,2
201382900476,1,0
201382900483,1,2
201382900483,1,3
201382900501,1,1
201382900592,1,0
201382900606,1,0
201382900691,1,1
201382900691,1,19
201382900704,1,1
201382900799,1,0
201382900851,1,0
201382900882,1,1
201382900967,1,0
201382900996,1,1
201382900996,1,19
201382901009,1,0
201382901030,1,1
201382901032,1,0
201382901159,1,1
201382901161,1,0
201382901167,1,19
201382901197,1,0
201382901205,1,0
201382901313,1,1
201395120607,1,0
201395120867,1,4
201395120867,1,19
201395121058,1,2
201395121058,1,12
201395121303,1,1
201395121566,1,2
201395121566,1,9
201395121907,1,0
201395121946,1,0
201395122046,1,2
201395122109,1,1
201395122109,1,2
201395122132,1,2
201395122401,1,0
201395122651,1,0
201395122665,1,0
201395122807,1,0
201395123322,1,2
201395123322,1,3
201395123495,1,0
201395123626,1,0
201395124222,1,1
201395124582,1,2
201395124582,1,12
201395124723,1,0
201395124766,1,2
201395124802,1,0
201395125029,1,0
201395125069,1,2
201395125247,1,2
201395125446,1,4
201395125446,1,9
201395125446,1,19
201395125498,1,0
201395125524,1,0
201395125963,1,2
201395126471,1,0
201395126673,1,0
201395127091,1,0
201395127185,1,2
201395127248,1,2
201395127534,1,1
201395127534,1,2
201395127795,1,1
201395128161,1,2
201395128204,1,0
201395128665,1,0
201395128947,1,0
201395129134,1,0
201395130238,1,0
201395130321,1,1
201395130321,1,2
201395130478,1,0
201395131111,1,2
201395131149,1,0
201395131645,1,2
201395132295,1,0
201395132616,1,0
201395132616,2,0
201395132965,1,2
201395133037,1,8
201395133096,1,9
201395134019,1,0
201395134261,1,4
201395134261,1,9
201395134290,1,0
201395134389,1,0
201395134741,1,0
201395134752,1,0
201395134760,1,0
201395134778,1,0
201395134810,1,1
201395134860,1,1
201395135609,1,1
201395136494,1,2
201395136494,1,6
201395137073,1,1
201395137714,1,0
201395137815,1,2
201395137851,1,2
201395138030,1,0
201395138810,1,0
201395139303,1,1
201395139303,1,6
201395139313,1,0
201395139322,1,2
201395139340,1,0
201395139716,1,0
201395142636,1,2
201395142857,1,9
201395142857,1,13
201395142873,1,0
201395143743,1,0
201395224051,1,0
201395224237,1,2
201395225042,1,2
201395225154,1,1
201395226417,1,12
201395226474,1,2
201395227673,1,0
201395228709,1,0
201395229212,1,0
201395229733,1,0
201395230353,1,0
201395230401,1,0
201395230617,1,21
201395230708,1,0
201395231134,1,0
201395231149,1,0
201395232724,1,0
201395232731,1,19
201395232746,1,1
201395232746,1,12
201395232936,1,0
201395233239,1,1
201395233280,1,2
201395233751,1,2
201395233809,1,0
201395234574,1,2
201395234667,1,2
201395234667,1,19
201395234732,1,0
201395235031,1,0
201395235270,1,0
201395235427,1,2
201395235427,1,9
201395235586,1,1
201395235821,1,0
201395235850,1,0
201395235874,1,1
201395236464,1,2
201395236724,1,1
201395237508,1,0
201395237668,1,0
201395237949,1,2
201395238907,1,0
201395238929,1,0
201395239370,1,0
201395239467,1,0
201395239630,1,0
201395239847,1,0
201395240136,1,2
201395240136,1,12
201395240640,1,0
201395241475,1,0
201395241717,1,0
201395242113,1,0
201395242315,1,2
201395242628,1,2
201395242907,1,0
201395243504,1,0
201395244402,1,0
201395244680,1,0
201395244680,2,0
201395244683,1,0
201395244692,1,0
201395245056,1,0
201395245267,1,0
201395245562,1,0
201395245685,1,0
201395245936,1,2
201395246094,1,0
201395246151,1,1
201395246151,1,12
201395246161,1,0
201395246485,1,21
201395246880,1,9
201395246880,1,14
201395246880,1,17
201395247164,1,2
201395247295,1,21
201395247705,1,0
201395247716,1,0
201395247743,1,0
201395247936,1,21
201395248317,1,0
201395248342,1,1
201395249030,1,3
201395249030,1,19
201395249119,1,2
201395249119,1,9
201395249518,1,1
201395250638,1,0
201395250872,1,2
201395250872,1,17
201395251434,1,0
201395251434,2,0
201395251479,1,1
201395251561,1,0
201395251858,1,0
201395251860,1,0
201395251912,1,0
201395252291,1,7
201395252534,1,1
201395252683,1,0
201395253074,1,1
201395253101,1,21
201395253170,1,2
201395253170,1,3
201395255192,1,0
201395255365,1,0
201395255365,2,0
201395256095,1,1
201395256335,1,2
201395256693,1,2
201395257371,1,1
201395257682,1,2
201395259831,1,19
201395307806,1,1
201395307806,1,2
201395307809,1,2
201395308026,1,0
201395308223,1,0
201395308255,1,0
201395308260,1,0
201395308345,1,0
201395308470,1,2
201395308487,1,19
201395308690,1,0
201395308704,1,9
201395308715,1,0
201395308733,1,1
201395308733,1,2
201395308745,1,4
201395308745,1,1
201395308759,1,0
201395308796,1,0
201395308797,1,0
201395308798,1,0
201395308814,1,0
201395308842,1,1
201395308855,1,0
201395308861,1,0
201395309004,1,2
201395309004,1,6
201395309004,1,19
201395309071,1,1
201395309092,1,0
201395309218,1,0
201395309276,1,0
201395309323,1,0
201395309336,1,6
201395309337,1,2
201395309677,1,2
201395309685,1,0
201395309691,1,2
201395309705,1,1
201395309705,1,19
201395309732,1,4
201395309745,1,2
201395309745,1,3
201395309807,1,0
201395310016,1,0
201395310046,1,0
201395310063,1,3
201395310063,2,3
201395310074,1,6
201395310087,1,0
201395310127,1,0
201395310133,1,0
201395310138,1,0
201395310160,1,0
201395310163,1,1
201395310163,1,19
201395310169,1,0
201395310215,1,0
201395310572,1,0
201395310621,1,0
201395310628,1,0
201395310658,1,7
201395310693,1,0
201395310697,1,2
201395310703,1,0
201395310881,1,0
201395310885,1,0
201395310889,1,0
201395310906,1,0
201395310918,1,1
201395310950,1,1
201395311067,1,0
201395311216,1,2
201395311363,1,17
201395311393,1,9
201395311426,1,0
201395311585,1,2
201395311656,1,12
201395311687,1,0
201395311692,1,4
201395311828,1,0
201395311831,1,19
201395311859,1,0
201395311951,1,2
201395312075,1,1
201395312156,1,0
201395312226,1,2
201395312241,1,2
201395312247,1,2
201395312329,1,0
201395312450,1,1
201395312462,1,1
201395312482,1,0
201395312485,1,9
201395312657,1,0
201395312659,1,17
201395312700,1,0
201395312714,1,0
201395312716,1,2
201395312734,1,9
201395312764,1,1
201395312764,2,0
201395312764,3,0
201395312890,1,10
201395312937,1,9
201395312958,1,4
201395312958,2,4
201395313009,1,1
201395313009,1,2
201395313038,1,4
201395313110,1,0
201395313110,2,0
201395313110,3,0
201395313121,1,9
201395313132,1,2
201395313132,1,19
201395313154,1,9
201395313173,1,1
201395313201,1,9
201395313205,1,2
201395313205,1,9
201395313210,1,2
201395313210,1,19
201395313216,1,2
201395313235,1,0
201395313243,1,21
201395313243,2,21
201395313310,1,0
201395313313,1,3
201395313421,1,0
201395313466,1,9
201395313468,1,1
201395313468,1,2
201395313479,1,0
201395313523,1,1
201395313694,1,0
201395313869,1,0
201395313903,1,0
201395313904,1,0
201395313964,1,0
201395314005,1,0
201395314180,1,0
201395314203,1,2
201395314278,1,1
201395314403,1,1
201395314493,1,2
201395314563,1,2
201395314690,1,21
201395314723,1,0
201395314736,1,9
201395314747,1,0
201395314823,1,0
201395314935,1,0
201395314935,2,0
201395314935,3,0
201395314958,1,0
201395314991,1,2
201395315008,1,1
201395315085,1,0
201395315086,1,0
201395315126,1,0
201395315161,1,1
201395315161,1,2
201395315179,1,0
201395315188,1,1
201395315211,1,0
201395315213,1,2
201395315215,1,2
201395315286,1,21
201395315290,1,0
201395315345,1,0
201395315402,1,0
201395315409,1,0
201395315426,1,0
201395315473,1,2
201395315473,1,9
201395315473,1,14
201395315473,2,2
201395315473,2,9
201395315473,2,14
201395315504,1,0
201395315508,1,0
201395315675,1,1
201395315675,1,2
201395315683,1,0
201395315709,1,9
201395315772,1,0
201395315825,1,21
201395315838,1,2
201395315858,1,17
201395316000,1,0
201395316180,1,0
201395316404,1,8
201395316496,1,14
201395316518,1,0
201395316714,1,12
201395316719,1,2
201395316719,1,9
201395316722,1,0
201395316734,1,1
201395316737,1,9
201395316737,2,9
201395316762,1,1
201395316762,1,2
201395316792,1,4
201395316825,1,0
201395316927,1,2
201395317058,1,1
201395317178,1,1
201395317217,1,0
201395317237,1,2
201395317237,1,19
201395317261,1,9
201395317456,1,2
201395317456,1,3
201395317542,1,0
201395317639,1,2
201395317639,1,17
201395317652,1,0
201395317699,1,9
201395317737,1,0
201395317753,1,0
201395317762,1,1
201395317762,1,2
201395317811,1,1
201395317962,1,2
201395318210,1,0
201395318214,1,0
201395318215,1,1
201395318232,1,19
201395318287,1,7
201395318287,1,10
201395318304,1,21
201395318433,1,1
201395318445,1,2
201395318447,1,0
201395318463,1,0
201395318469,1,0
201395318477,1,1
201395318482,1,0
201395318507,1,21
201395318536,1,0
201395318580,1,0
201395318617,1,1
201395318713,1,12
201395318720,1,1
201395318756,1,1
201395318756,1,2
201395318756,1,19
201395318761,1,3
201395318778,1,0
201395318781,1,0
201395318794,1,2
201395318794,1,3
201395318797,1,0
201395319076,1,0
201395319088,1,2
201395319088,1,3
201395319321,1,0
201395319322,1,2
201395319322,1,3
201395319322,1,19
201395319328,1,2
201395319328,1,19
201395319330,1,0
201395319338,1,0
201395319349,1,1
201395319349,1,2
201395319355,1,0
201395319406,1,21
201395319418,1,0
201395319604,1,0
201395319610,1,2
201395319711,1,2
201395319711,1,3
201395319740,1,0
201395319873,1,0
201395319950,1,1
201395319984,1,0
201395320168,1,1
201395320188,1,1
