CASENUM,PER_NO,MTM_CRSH
201118487470,1,2
201118487517,1,1
201118487538,1,0
201118488132,1,0
201118488303,1,0
201118488322,1,0
201118488464,1,0
201118488501,1,0
201118488654,1,0
201118488712,1,0
201118490647,1,1
201118502694,1,0
201118989703,1,12
201118989859,1,19
201118990584,1,0
201118990767,1,0
201118990799,1,0
201118991058,1,1
201118991097,1,0
201118991604,1,1
201118991604,1,12
201118991922,1,0
201118992069,1,1
201118992069,1,4
201118992268,1,0
201118992268,2,0
201118992311,1,0
201118992670,1,2
201118993106,1,1
201118993106,1,2
201118993120,1,1
201118993120,1,2
201118993307,1,2
201118993307,1,12
201118993364,1,12
201118993677,1,21
201118993764,1,9
201118993787,1,2
201118993787,1,3
201118993787,2,3
201118993787,2,2
201118993822,1,2
201118993842,1,4
201118993842,1,7
201118993853,1,0
201118994440,1,15
201118994491,1,0
201118994491,2,0
201118994543,1,0
201118994866,1,1
201118994866,1,12
201118994942,1,2
201118995256,1,2
201118995419,1,1
201118995419,1,2
201118995612,1,2
201118995755,1,0
201118995840,1,2
201118995989,1,1
201118996397,1,1
201118996452,1,0
201118996628,1,2
201118996667,1,2
201118996700,1,0
201118996700,2,0
201118996700,3,0
201118996747,1,0
201118996900,1,9
201118996900,1,2
201118997190,1,4
201118997215,1,1
201118997274,1,2
201118997682,1,2
201118997750,1,1
201118997750,1,12
201118997790,1,0
201118997827,1,2
201118997858,1,2
201118997858,1,3
201118998055,1,0
201118998079,1,0
201118998145,1,0
201118998163,1,0
201118998196,1,1
201118998267,1,2
201118998281,1,1
201118998501,1,0
201118998554,1,1
201118999098,1,1
201118999098,1,2
201118999278,1,0
201118999776,1,2
201118999776,1,12
201118999801,1,4
201118999857,1,12
201119389986,1,0
201119390653,1,2
201119390653,1,12
201119390792,1,0
201119391335,1,0
201119391540,1,0
201119391643,1,0
201119391943,1,5
201119392367,1,1
201119392367,1,12
201119392388,1,2
201119392388,1,1
201119392849,1,0
201119392890,1,0
201119393625,1,0
201119393965,1,1
201119393965,1,3
201120190863,1,0
201120191315,1,2
201120191315,1,6
201120191809,1,21
201120191877,1,0
201120192006,1,0
201120192666,1,0
201120192876,1,8
201120193661,1,0
201120193836,1,0
201120193879,1,9
201120193971,1,2
201120194134,1,0
201120194152,1,18
201120194268,1,0
201120194329,1,0
201120194519,1,19
201120194951,1,0
201120195129,1,0
201120195213,1,0
201120195262,1,0
201120195423,1,0
201120195551,1,2
201120195862,1,4
201120516530,1,0
201120516579,1,2
201120516579,1,3
201120516700,1,2
201120516892,1,0
201120516950,1,2
201120517109,1,2
201120517128,1,2
201120517128,1,3
201120517215,1,4
201120517296,1,0
201120517592,1,9
201120517659,1,0
201120517750,1,0
201120517848,1,1
201120517848,1,2
201120517848,1,3
201120517885,1,2
201120518098,1,9
201120518098,2,0
201120923575,1,1
201120923606,1,2
201120923661,1,18
201120923668,1,2
201120923668,1,12
201120923751,1,0
201120923868,1,19
201120923998,1,2
201120923998,1,6
201120924065,1,0
201120924118,1,0
201120924195,1,0
201120924266,1,0
201120924299,1,21
201120924390,1,0
201120924414,1,0
201120924418,1,0
201120924671,1,0
201120924675,1,13
201120924678,1,17
201120924900,1,9
201120924901,1,0
201120924903,1,4
201120924940,1,0
201120924951,1,0
201120925012,1,17
201120925106,1,1
201120925348,1,0
201120925417,1,0
201120925736,1,0
201120925804,1,21
201120925817,1,7
201120926078,1,9
201120926157,1,1
201120926157,1,2
201120926455,1,9
201120926754,1,0
201120926937,1,1
201120927191,1,0
201120927205,1,0
201121316965,1,0
201122000836,1,1
201122000836,1,2
201122000918,1,12
201122000918,1,19
201122001173,1,6
201122002193,1,21
201122002639,1,12
201122002639,1,1
201122002639,1,6
201122003312,1,0
201122004254,1,0
201122005246,1,2
201122005508,1,0
201122005594,1,0
201122005687,1,2
201122005687,1,6
201122005963,1,0
201122006096,1,0
201122006289,1,21
201122006508,1,0
201122006824,1,0
201122006856,1,9
201122006917,1,0
201122006929,1,4
201122007014,1,1
201122007014,1,2
201122007083,1,0
201122007112,1,2
201122007112,1,3
201122007169,1,2
201122007169,1,3
201122007391,1,0
201122007444,1,8
201122007449,1,1
201122007449,1,2
201122007493,1,9
201122007493,1,19
201122007550,1,9
201122007597,1,0
201122007811,1,2
201122008392,1,0
201122008545,1,1
201122008545,1,2
201122008648,1,12
201122008717,1,0
201122009101,1,0
201122009402,1,0
201122009824,1,0
201122009943,1,9
201122009943,1,13
201122009943,1,19
201122010016,1,16
201122010048,1,0
201122010646,1,0
201122010696,1,0
201122011260,1,1
201122011260,1,6
201122011377,1,1
201122011377,1,2
201122011610,1,2
201122011610,1,12
201122011688,1,0
201122011768,1,0
201122011833,1,0
201122011845,1,0
201122011845,2,0
201122012347,1,1
201122012347,1,12
201122012347,2,12
201122012347,2,1
201122099979,1,0
201122322843,1,19
201122322949,1,0
201122323036,1,0
201122323051,1,12
201122323072,1,0
201122323208,1,0
201122323263,1,0
201122323278,1,0
201122323290,1,0
201122323456,1,0
201122323552,1,19
201122323599,1,0
201122323611,1,0
201122323842,1,1
201122323842,1,19
201122324069,1,0
201122324082,1,6
201122324082,1,21
201122324085,1,0
201122324350,1,0
201122324369,1,0
201122324386,1,0
201122324399,1,2
201122324399,1,3
201122324655,1,0
201122324659,1,0
201122324666,1,0
201122324666,2,0
201122324857,1,0
201122324857,2,0
201122325094,1,2
201122325094,1,12
201122325120,1,0
201122325152,1,2
201122325372,1,0
201122325395,1,0
201122325582,1,0
201122325611,1,2
201122325611,1,12
201122325822,1,0
201122326108,1,14
201122326108,1,2
201122326108,1,10
201122326108,1,13
201122326125,1,1
201122326131,1,3
201122326340,1,1
201122326340,1,2
201122326364,1,0
201122326385,1,0
201122326388,1,0
201122326624,1,1
201122326624,1,12
201122326629,1,0
201122326647,1,0
201122326654,1,0
201122326851,1,0
201122326859,1,15
201122326888,1,0
201122326897,1,2
201122327186,1,21
201122327195,1,2
201122327195,1,6
201122327200,1,0
201122327214,1,0
201122327218,1,0
201122327390,1,1
201122327390,1,2
201122327390,1,19
201122327420,1,3
201122327420,1,12
201122327420,1,2
201122327431,1,0
201122327442,1,21
201122327895,1,4
201122327909,1,1
201122327909,1,2
201122327909,1,12
201122327922,1,0
201122327936,1,1
201122327953,1,4
201122327963,1,0
201122327970,1,0
201122328152,1,0
201122328160,1,1
201122328160,1,3
201122328160,1,12
201122328170,1,0
201122328170,2,0
201122328193,1,0
201122328200,1,2
201122328200,1,3
201122328990,1,2
201122328990,1,6
201122329032,1,0
201122329105,1,1
201122329111,1,0
201122329122,1,0
201122329137,1,0
201122329352,1,0
201122329365,1,0
201122329369,1,0
201122329405,1,0
201122329407,1,0
201122329407,2,0
201122329620,1,0
201122329628,1,1
201122329628,1,12
201122329640,1,0
201122329842,1,0
201122329880,1,0
201122329899,1,0
201122329908,1,0
201122330121,1,1
201122330121,1,12
201122330137,1,0
201122330151,1,8
201122330151,1,21
201122330159,1,0
201122330166,1,2
201122330166,1,3
201122330503,1,0
201122330510,1,4
201122330516,1,9
201122330525,1,20
201122330530,1,0
201122330545,1,1
201122330545,1,2
201122330545,1,3
201122330950,1,0
201122330953,1,1
201122330953,1,2
201122330979,1,12
201122330982,1,0
201122330986,1,0
201122330994,1,0
201122331235,1,2
201122331235,1,3
201122331259,1,0
201122331473,1,0
201122331501,1,7
201122331526,1,0
201122331537,1,0
201122331945,1,0
201122331968,1,0
201122331993,1,2
201122331993,1,3
201122332142,1,0
201122332155,1,0
201122332168,1,0
201122332171,1,9
201122332174,1,9
201122332182,1,2
201122332189,1,3
201122332189,1,7
201122332456,1,0
201122332462,1,1
201122332462,1,2
201122332472,1,19
201122332806,1,0
201122332825,1,0
201122332829,1,0
201122332856,1,6
201122333032,1,0
201122333043,1,0
201122333062,1,8
201122333063,1,1
201122333063,1,3
201122333063,1,6
201122333277,1,9
201122333283,1,0
201122333283,2,0
201122333298,1,6
201122333305,1,9
201122333428,1,2
201122333501,1,0
201122333504,1,0
201122333537,1,0
201122333547,1,0
201122333908,1,0
201122333923,1,0
201122333927,1,0
201122333948,1,1
201122333948,2,1
201122334035,1,2
201122334035,1,3
201122334167,1,0
201122334185,1,3
201122334192,1,0
201122334333,1,19
201122334333,1,21
201122334403,1,0
201122334535,1,1
201122334535,1,19
201122334560,1,0
201122334560,2,0
201122334581,1,0
201122334583,1,0
201122334596,1,0
201122335122,1,1
201122335122,1,2
201122335160,1,4
201122335412,1,0
201122335452,1,0
201122335460,1,1
201122335469,1,0
201122335475,1,2
201122335478,1,0
201122335673,1,0
201122335682,1,0
201122335715,1,1
201122335740,1,2
201122335740,1,9
201122335963,1,0
201122335976,1,21
201122335999,1,0
201122336001,1,0
201122336014,1,0
201122336188,1,0
201122336192,1,0
201122336428,1,0
201122336437,1,2
201122336448,1,1
201122336448,1,2
201122336479,1,0
201122336666,1,0
201122336688,1,2
201122336688,1,3
201122336930,1,1
201122336930,1,12
201122336930,2,12
201122336930,2,1
201122337058,1,1
201122337058,1,6
201122337214,1,2
201122337240,1,0
201122337259,1,0
201122337288,1,0
201122337313,1,4
201122337733,1,0
201122337941,1,19
201122337944,1,1
201122337944,1,2
201122337944,1,19
201122337952,1,0
201122337954,1,0
201122337982,1,0
201122337996,1,1
201122337996,1,12
201122337996,1,19
201124802517,1,0
201124802561,1,2
201124802576,1,0
201124802657,1,12
201124802879,1,1
201124802879,1,12
201124802989,1,0
201124803236,1,12
201124803612,1,0
201124803825,1,0
201124803917,1,2
201125000437,1,0
201125000437,2,0
201125000437,3,0
201125001033,1,6
201125001033,1,18
201125120754,1,0
201125120756,1,2
201125120756,1,6
201125120984,1,0
201125121010,1,0
201125121013,1,0
201125121017,1,0
201125121023,1,4
201125121027,1,0
201125121027,2,0
201125121034,1,6
201125121040,1,2
201125121059,1,2
201125121062,1,0
201125121261,1,0
201125121261,2,0
201125121261,3,0
201125121270,1,0
201125121275,1,0
201125121401,1,0
201125121409,1,12
201125121425,1,4
201125121643,1,9
201125121684,1,9
201125121697,1,7
201125121702,1,1
201125121704,1,3
201125121988,1,0
201125122087,1,19
201125122087,1,2
201125122087,1,12
201125122107,1,0
201125122107,2,0
201125122138,1,0
201125122146,1,0
201125122352,1,0
201125122366,1,2
201125122366,1,6
201125122610,1,0
201125122631,1,0
201125122649,1,0
201125123173,1,0
201125123190,1,0
201125123402,1,9
201125123419,1,0
201125123607,1,6
201125123607,1,1
201125123607,1,2
201125123607,1,3
201125123626,1,18
201125123642,1,21
201125123644,1,2
201125123647,1,9
201125123981,1,0
201125123989,1,2
201125124165,1,0
201125124339,1,0
201125124366,1,0
201125124412,1,0
201125124412,2,0
201125124416,1,2
201125124416,1,17
201125124420,1,15
201125124426,1,2
201125124426,1,3
201125124426,1,9
201125124593,1,0
201125124593,2,0
201125124622,1,0
201125124834,1,1
201125124834,1,2
201126603907,1,0
201126605094,1,0
201126605096,1,14
201126605387,1,7
201126605398,1,0
201126605432,1,0
201126605438,1,0
201126605462,1,0
201126605516,1,2
201126605688,1,0
201126606031,1,0
201126606033,1,2
201126606148,1,16
201126606188,1,8
201126606249,1,0
201126606266,1,0
201126606398,1,0
201126607409,1,1
201126607409,1,2
201126607493,1,21
201126607493,1,2
201126607493,1,6
201126607512,1,0
201126607516,1,6
201126607586,1,0
201126607714,1,4
201126607735,1,18
201126607735,1,19
201126607897,1,1
201126607929,1,7
201126607987,1,1
201126608343,1,0
201126608391,1,0
201126608520,1,1
201126608520,2,1
201126608545,1,21
201126608592,1,0
201126608592,2,0
201126608897,1,21
201126702823,1,0
201126703052,1,0
201126703100,1,0
201126703319,1,1
201126703319,1,12
201126703393,1,0
201126703638,1,21
201126703687,1,1
201126703688,1,0
201126703714,1,0
201126703865,1,2
201126703980,1,17
201126704072,1,4
201126704073,1,0
201126704208,1,0
201126704309,1,3
201126704332,1,1
201126704344,1,3
201126704363,1,1
201126704371,1,21
201126704442,1,0
201126704448,1,2
201126704468,1,17
201126704484,1,0
201126704527,1,0
201126704545,1,1
201126704564,1,0
201126704692,1,17
201126704791,1,19
201126704897,1,1
201126704979,1,1
201126705084,1,2
201126907157,1,1
201126907736,1,1
201126908398,1,21
201126909098,1,0
201126909435,1,0
201126909875,1,0
201126909961,1,0
201126910008,1,0
201126910032,1,1
201126910505,1,0
201126910864,1,6
201126910870,1,0
201126911573,1,2
201126911573,1,3
201126911694,1,0
201126911834,1,0
201126911911,1,0
201126912747,1,21
201126912796,1,0
201126912955,1,0
201126913245,1,1
201126913628,1,0
201126913699,1,0
201126913874,1,12
201126914020,1,2
201126914020,1,14
201126914218,1,8
201126914313,1,19
201126915571,1,0
201126915637,1,1
201126915695,1,1
201127002781,1,0
201127002796,1,1
201127002985,1,1
201127003154,1,1
201127003154,1,3
201127003215,1,7
201127003237,1,0
201127107017,1,1
201127107530,1,0
201127107563,1,1
201127107708,1,0
201127107853,1,0
201127108167,1,0
201127108275,1,0
201127108376,1,2
201127108679,1,15
201127109088,1,0
201127109388,1,21
201127109477,1,3
201127109486,1,2
201127109486,1,3
201127109549,1,2
201127109576,1,0
201127109623,1,21
201127109808,1,0
201127109815,1,18
201127109963,1,0
201127110073,1,9
201127110257,1,2
201127110257,1,3
201127111294,1,2
201127111507,1,0
201127111523,1,18
201127111557,1,1
201127111593,1,2
201127111593,1,3
201127111599,1,2
201127111876,1,2
201127111952,1,0
201127112101,1,0
201127112166,1,4
201127112393,1,0
201127112452,1,1
201127112488,1,0
201127112743,1,0
201127112968,1,9
201127112969,1,0
201127113034,1,6
201127113034,1,7
201127113101,1,0
201127113126,1,0
201127113418,1,4
201127113522,1,2
201127207188,1,3
201127207200,1,0
201127207270,1,0
201127207402,1,6
201127207448,1,0
201127207506,1,0
201127207511,1,1
201127207544,1,3
201127207571,1,0
201127207723,1,0
201127207749,1,0
201127207843,1,1
201127207845,1,0
201127207856,1,0
201127207869,1,0
201127207925,1,0
201127207968,1,9
201127208148,1,0
201127208157,1,0
201127208170,1,0
201127208172,1,0
201127208207,1,2
201127208209,1,0
201127208434,1,4
201127208480,1,0
201127208480,2,0
201127208507,1,0
201127208529,1,0
201127208544,1,0
201127208609,1,12
201127208688,1,0
201127208718,1,0
201127208723,1,0
201127208772,1,1
201127208773,1,0
201127208819,1,0
201127208854,1,0
201127208867,1,0
201127208867,2,0
201127208951,1,0
201127209076,1,0
201127209092,1,0
201127209183,1,0
201127209217,1,5
201127209281,1,1
201127209284,1,0
201127209285,1,0
201127209429,1,1
201127209511,1,0
201127209522,1,0
201127209528,1,14
201127209551,1,5
201127209558,1,0
201127209687,1,0
201127209734,1,2
201127209756,1,2
201127209879,1,1
201127209894,1,21
201127210023,1,2
201127210054,1,0
201127210093,1,18
201127210094,1,1
201127210168,1,9
201127210238,1,0
201127210300,1,1
201127210337,1,0
201127210347,1,0
201127210375,1,0
201127210375,2,0
201127210382,1,21
201127210452,1,0
201127210462,1,0
201127210462,2,0
201127210496,1,0
201127210496,2,0
201127210531,1,0
201127210583,1,0
201127210658,1,0
201127210686,1,0
201127210708,1,0
201127210758,1,0
201127210797,1,1
201127210830,1,1
201127210848,1,2
201127210848,1,3
201127210848,1,18
201127211091,1,0
201127211091,2,0
201127211101,1,2
201127211101,1,3
201127211101,1,9
201127211138,1,0
201127211141,1,2
201127211141,1,3
201127211149,1,21
201127211163,1,0
201127211181,1,1
201127211181,2,1
201127211212,1,0
201127211220,1,1
201127211267,1,1
201127211275,1,1
201127211404,1,0
201127211407,1,2
201127211407,1,3
201127211407,1,6
201127211416,1,0
201127211514,1,0
201127211516,1,1
201127211577,1,0
201127211647,1,0
201127211714,1,0
201127211720,1,2
201127211740,1,0
201127211770,1,0
201127211814,1,2
201127211861,1,0
201127211938,1,0
201127212160,1,0
201127212214,1,21
201127212215,1,2
201127212215,1,4
201127212362,1,0
201127212438,1,0
201127212440,1,0
201127212462,1,0
201127212478,1,0
201127212496,1,1
201127212517,1,6
201127212535,1,0
201127212653,1,9
201127212658,1,4
201127212684,1,1
201127212699,1,0
201127212732,1,0
201127212761,1,0
201127212824,1,21
201127212847,1,0
201127212857,1,3
201127212858,1,0
201127213024,1,0
201127213042,1,3
201127213071,1,1
201127213091,1,0
201127213215,1,0
201127213349,1,2
201127213349,1,3
201127213356,1,0
201127213491,1,0
201127213495,1,1
201127213533,1,2
201127213533,1,3
201127213614,1,1
201127213629,1,0
201127213664,1,0
201127213838,1,2
201127213855,1,2
201127213870,1,3
201127213876,1,0
201127213881,1,1
201127213900,1,0
201127214026,1,0
201127307656,1,2
201127308226,1,2
201127308940,1,3
201127309199,1,0
201127309374,1,0
201127309390,1,2
201127309390,1,21
201127309489,1,3
201127309578,1,0
201127309925,1,0
201127309960,1,0
201127310068,1,0
201127310085,1,0
201127310222,1,1
201127310281,1,0
201127310303,1,9
201127310337,1,3
201127310555,1,0
201127310565,1,9
201127310565,1,15
201127310658,1,0
201127310659,1,8
201127310728,1,21
201127310773,1,21
201127311244,1,4
201127311374,1,2
201127311904,1,0
201127312006,1,0
201127312240,1,0
201127312778,1,0
201127312778,2,0
201127312778,3,0
201127312778,4,0
201127313810,1,4
201127314290,1,0
201127314306,1,2
201127314338,1,2
201127314673,1,21
201127314673,2,21
201127314769,1,1
201127314922,1,2
201127314948,1,0
201127315220,1,0
201127315448,1,9
201127315521,1,0
201127315534,1,0
201127315666,1,4
201127315778,1,0
201127316081,1,12
201127316185,1,0
201127316900,1,21
201127317214,1,0
201127317221,1,0
201127317282,1,19
201127317344,1,12
201127317353,1,0
201127317390,1,1
201127317541,1,1
201127317696,1,0
201127317802,1,12
201127317814,1,12
201127317814,1,19
201127317815,1,4
201127318129,1,12
201127318129,1,19
201127411212,1,12
201127411298,1,0
201127411368,1,0
201127411440,1,12
201127411571,1,2
201127411707,1,0
201127411783,1,0
201127412040,1,21
201127412089,1,4
201127412156,1,4
201127412217,1,2
201127412228,1,2
201127412234,1,21
201127412237,1,4
201127412251,1,0
201127412322,1,0
201127412333,1,2
201127412333,1,3
201127412366,1,0
201127412390,1,0
201127412409,1,0
201127412512,1,4
201127412519,1,2
201127412519,1,18
201127412567,1,1
201127412610,1,0
201127412759,1,0
201127412795,1,4
201127412796,1,0
201127413025,1,0
201127413049,1,1
201127413119,1,0
201127413157,1,1
201127413198,1,4
201127413217,1,0
201127413225,1,1
201127413266,1,0
201127413311,1,0
201127413435,1,1
201127413615,1,4
201127413618,1,0
201127413641,1,0
201127413749,1,4
201127413752,1,0
201127413762,1,17
201127413774,1,1
201127413858,1,1
201127414083,1,0
201127414096,1,2
201127414096,1,3
201127414258,1,2
201127414310,1,0
201127414319,1,6
201127414319,1,10
201127414335,1,0
201127414366,1,12
201127414366,1,2
201127414366,1,3
201127414369,1,2
201127414369,1,3
201127414372,1,4
201127414381,1,0
201127414409,1,0
201127414417,1,0
201127414428,1,0
201127414430,1,1
201127414441,1,1
201127414441,1,2
201127414441,1,3
201127414498,1,0
201127414557,1,21
201127414640,1,9
201127414654,1,2
201127414654,1,3
201127414681,1,2
201127414681,1,3
201127414742,1,1
201127414858,1,1
201127414903,1,0
201127414922,1,21
201127415031,1,15
201127415160,1,1
201127415183,1,4
201127415198,1,0
201127415248,1,4
201127415278,1,0
201127415297,1,0
201127415312,1,0
201127415341,1,4
201127415402,1,2
201127415402,1,3
201127415404,1,2
201127415404,1,3
201127415551,1,0
201127415567,1,0
201127415640,1,2
201127415701,1,2
201127415701,1,3
201127415707,1,1
201127415796,1,15
201127415902,1,1
201127415910,1,0
201127415922,1,21
201127415997,1,0
201127416052,1,19
201127416078,1,0
201127416116,1,2
201127416156,1,4
201127416174,1,2
201127416242,1,12
201127416342,1,1
201127416512,1,9
201127416698,1,0
201127416737,1,19
201127416748,1,2
201127504424,1,13
201127504783,1,1
201127504906,1,5
201127505049,1,21
201127505079,1,1
201127505543,1,16
201127505783,1,0
201127505840,1,0
201127505841,1,1
201127505996,1,1
201127505996,1,6
201127506175,1,2
201127506180,1,0
201127506358,1,2
201127506395,1,19
201127506548,1,1
201127506599,1,0
201127506752,1,10
201127506878,1,0
201127506923,1,1
201127702238,1,0
201127702250,1,0
201127702303,1,1
201127702310,1,0
201127702348,1,1
201127702364,1,0
201127702395,1,0
201127702494,1,0
201127702495,1,0
201127702496,1,4
201127702507,1,4
201127702538,1,4
201127702596,1,0
201127702602,1,0
201127702634,1,3
201127702635,1,2
201127702635,1,19
201127702637,1,2
201127702650,1,0
201127702676,1,0
201127702676,2,0
201127702682,1,0
201127702719,1,2
201127702723,1,0
201127702730,1,0
201127702739,1,21
201127702739,2,21
201127702740,1,0
201127702746,1,0
201127702750,1,3
201127702750,2,3
201127702781,1,0
201127702789,1,2
201127702807,1,4
201127702809,1,2
201127702809,1,3
201127702809,1,19
201127702842,1,0
201127702869,1,2
201127702869,1,21
201127702902,1,0
201127702902,2,0
201127702907,1,1
201127702938,1,0
201127702948,1,1
201127702949,1,9
201127702957,1,12
201127703004,1,0
201127703061,1,0
201127703095,1,0
201127703095,2,0
201127703100,1,0
201127703224,1,2
201127703244,1,0
201127703253,1,1
201127703253,1,3
201127703260,1,1
201127703260,1,21
201127703292,1,0
201127703299,1,0
201127703321,1,2
201127703327,1,1
201127703327,1,21
201127703357,1,2
201127703357,1,19
201127703358,1,5
201127703372,1,9
201127703378,1,0
201127703384,1,0
201127703399,1,0
201127703412,1,21
201127703419,1,0
201127703431,1,0
201127703432,1,19
201127703436,1,0
201127703450,1,0
201127703454,1,3
201127703454,1,2
201127703460,1,6
201127703477,1,2
201127703477,1,19
201127703481,1,0
201127703500,1,0
201127703500,2,0
201127703509,1,0
201127703509,2,0
201127703523,1,19
201127703535,1,0
201127703540,1,0
201127703541,1,0
201127703544,1,0
201127703551,1,0
201127703575,1,1
201127703591,1,21
201127703593,1,1
201127703593,1,2
201127703633,1,0
201127703695,1,0
201127808981,1,4
201127809196,1,1
201127809250,1,0
201127809265,1,1
201127809718,1,21
201127809752,1,1
201127809799,1,0
201127809813,1,1
201127810042,1,1
201127810047,1,1
201127810048,1,1
201127810093,1,0
201127810104,1,1
201127810230,1,0
201127810239,1,1
201127810239,1,2
201127810244,1,0
201127811093,1,3
201127811347,1,1
201127811540,1,0
201127917416,1,7
201127917828,1,0
201127917836,1,0
201127917921,1,0
201127917921,2,0
201127918030,1,2
201127918030,1,3
201127918232,1,2
201127918427,1,2
201127918427,1,18
201127918570,1,2
201127918626,1,1
201127918655,1,2
201127918825,1,0
201127918843,1,0
201127918871,1,1
201127918936,1,0
201127919074,1,17
201127919077,1,0
201127919122,1,0
201127919193,1,0
201127919336,1,2
201127919438,1,0
201127919684,1,1
201127919684,1,2
201127919690,1,1
201127919761,1,0
201127919761,2,0
201127919761,3,0
201127919767,1,2
201127919771,1,9
201127919772,1,21
201127919887,1,2
201127919891,1,0
201127919998,1,0
201127920085,1,17
201127921212,1,2
201127921214,1,4
201127921217,1,0
201127921222,1,2
201127921236,1,2
201127921312,1,0
201127921344,1,9
201127921785,1,2
201127921785,1,3
201127922098,1,2
201127922132,1,9
201127922232,1,0
201127922253,1,0
201127922253,2,0
201127922253,3,0
201127922253,4,0
201127922253,5,0
201127922277,1,2
201127922449,1,1
201127922617,1,2
201127922623,1,19
201127922623,1,4
201127922669,1,0
201127922669,2,0
201127922882,1,2
201127922987,1,3
201127923136,1,2
201127923206,1,2
201127923231,1,0
201127923244,1,9
201127923269,1,4
201127923310,1,2
201127923310,1,3
201127923411,1,0
201127923411,2,0
201127923437,1,0
201127923735,1,4
201127923764,1,0
201127923889,1,0
201127924156,1,0
201127924251,1,0
201127924393,1,0
201127924481,1,0
201127924650,1,0
201127924908,1,2
201127925051,1,21
201127925167,1,0
201127925384,1,0
201127925410,1,1
201127925410,1,12
201127925474,1,0
201127925477,1,0
201127925601,1,0
201127925625,1,2
201127925625,1,1
201127925647,1,0
201127925701,1,19
201127925715,1,0
201127925888,1,1
201127925888,1,2
201127925992,1,0
201127926024,1,1
201127926024,1,2
201127926062,1,2
201127926137,1,0
201127926163,1,0
201127926243,1,2
201127926307,1,21
201127926359,1,0
201127926432,1,0
201127926592,1,2
201127926752,1,0
201127926957,1,0
201127926957,2,0
201127926958,1,2
201127926964,1,1
201127926964,1,2
201127926971,1,0
201127926972,1,0
201127927055,1,1
201127927055,1,2
201127927122,1,1
201127927177,1,2
201127927177,1,3
201127927277,1,19
201127927383,1,0
201127927742,1,2
201127927883,1,2
201127927970,1,0
201127928466,1,2
201127928742,1,21
201127928758,1,0
201127928932,1,21
201127928939,1,21
201127929007,1,2
201127929007,1,3
201127929112,1,1
201127929325,1,19
201127929379,1,1
201127929379,1,2
201127929435,1,0
201127929635,1,2
201127929635,1,3
201127929705,1,2
201127929796,1,2
201127929824,1,2
201127929984,1,2
201127929984,1,1
201127930086,1,0
201127930118,1,2
201127930183,1,2
201127930231,1,0
201127930304,1,1
201127930304,1,3
201127930331,1,0
201127930513,1,2
201127930586,1,1
201127930586,1,2
201127930601,1,2
201127930601,1,3
201127930637,1,2
201127930699,1,0
201127930761,1,0
201127930814,1,0
201127930846,1,2
201127931004,1,0
201127931293,1,0
201127931328,1,21
201127931393,1,1
201127931397,1,0
201127931425,1,2
201127931475,1,0
201127931536,1,0
201127931633,1,1
201127931680,1,0
201127931743,1,1
201127931844,1,0
201127931875,1,21
201127931875,2,21
201127932057,1,0
201127932096,1,2
201127932096,1,3
201127932229,1,0
201127932477,1,21
201127932479,1,4
201127932511,1,4
201127932511,2,4
201127932585,1,0
201127932689,1,2
201127932689,1,1
201127932717,1,0
201127932740,1,0
201127932740,2,0
201127932751,1,0
201127932927,1,1
201127933152,1,0
201127933244,1,2
201127933437,1,4
201127933444,1,0
201127933449,1,0
201127933449,2,0
201127933449,3,0
201127933462,1,2
201127933534,1,0
201127933565,1,7
201127933608,1,21
201127933615,1,0
201127933702,1,0
201127933790,1,2
201127933819,1,0
201127933820,1,0
201127933856,1,0
201127933889,1,9
201127933958,1,3
201127934044,1,0
201127934178,1,0
201127934241,1,0
201127934259,1,0
201127934272,1,4
201127934274,1,2
201127934803,1,21
201127934845,1,0
201127934979,1,2
201127934995,1,1
201127934996,1,0
201127935116,1,1
201127935169,1,1
201127935212,1,0
201127935219,1,0
201127935238,1,0
201127935265,1,3
201127935327,1,0
201127935354,1,2
201127935354,1,1
201127935529,1,21
201127935593,1,0
201127935672,1,0
201127935672,2,0
201127935706,1,1
201127935820,1,0
201127935820,2,0
201127936357,1,0
201127936372,1,1
201127936407,1,21
201127936497,1,0
201127936908,1,2
201128001636,1,4
201128103514,1,2
201128103514,1,1
201128103868,1,0
201128103872,1,6
201128103877,1,6
201128103892,1,0
201128104162,1,0
201128104164,1,0
201128104321,1,0
201128104417,1,19
201128104463,1,0
201128104651,1,0
201128104651,2,0
201128104651,3,0
201128104691,1,10
201128104714,1,0
201128105399,1,17
201128105509,1,0
201128105635,1,2
201128105733,1,0
201128106005,1,4
201128212707,1,12
201128213172,1,7
201128213172,1,21
201128213172,2,21
201128213172,2,7
201128213193,1,4
201128213236,1,1
201128213236,1,12
201128213312,1,2
201128213312,1,12
201128213347,1,0
201128213902,1,0
201128214244,1,0
201128214501,1,0
201128214544,1,13
201128214544,1,19
201128214702,1,19
201128214892,1,1
201128214892,1,2
201128215136,1,2
201128215136,1,12
201128215242,1,0
201128215744,1,1
201128215752,1,0
201128215818,1,0
201128216089,1,0
201128216125,1,2
201128216125,1,3
201128216130,1,0
201128216130,2,0
201128216243,1,1
201128216425,1,1
201128216536,1,1
201128216536,1,12
201128216545,1,2
201128216545,1,3
201128216555,1,0
201128216818,1,2
201128216819,1,0
201128216903,1,0
201128216991,1,1
201128217004,1,12
201128217110,1,1
201128217162,1,0
201128217185,1,1
201128217190,1,9
201128217282,1,12
201128217305,1,4
201128217457,1,0
