CASENUM,PER_NO,MTM_CRSH
201411117669,1,0
201411117674,1,2
201411117674,1,11
201411117677,1,2
201411117738,1,12
201411117826,1,19
201411117834,1,11
201411117834,1,19
201411117871,1,9
201411117976,1,6
201411118229,1,4
201411118229,1,6
201411118276,1,0
201411118292,1,7
201411118324,1,2
201411118345,1,0
201411118488,1,3
201411118488,1,11
201411118498,1,2
201411118688,1,2
201411118688,1,12
201411118774,1,2
201411118774,1,10
201411118942,1,9
201411118950,1,9
201411118960,1,2
201411118970,1,11
201411119016,1,9
201411119084,1,1
201411119092,1,1
201411119092,2,1
201411119251,1,1
201411119251,1,2
201411119251,1,3
201411119259,1,19
201411119295,1,0
201411119368,1,0
201411119724,1,2
201411119765,1,11
201411119765,1,12
201411119899,1,2
201411119899,1,3
201411120085,1,0
201411120403,1,2
201411120403,1,12
201411120418,1,0
201411120564,1,0
201411120646,1,2
201411120646,1,10
201411120656,1,2
201411120656,1,11
201411120663,1,0
201411120763,1,0
201411120768,1,0
201411120774,1,6
201411120774,1,9
201411120883,1,9
201411120963,1,10
201411120984,1,21
201411121049,1,11
201411121108,1,13
201411121156,1,2
201411121193,1,9
201411121240,1,2
201411121240,1,10
201411121240,1,19
201411121343,1,13
201411121394,1,11
201411121394,1,12
201411121430,1,3
201411121430,1,11
201411121430,1,19
201411121464,1,12
201411121468,1,2
201411121468,1,11
201411121468,1,12
201411121565,1,0
201411121624,1,2
201411121842,1,11
201411122047,1,11
201411122077,1,21
201411122091,1,0
201411122627,1,0
201411122722,1,0
201411122842,1,11
201411122842,1,12
201411122842,1,19
201411122863,1,0
201411123205,1,19
201411123299,1,11
201411123299,1,12
201411123299,1,19
201411123357,1,0
201411123470,1,13
201411123489,1,0
201411123558,1,1
201411123558,1,6
201411123558,1,11
201411123558,1,19
201411123712,1,3
201411123723,1,2
201411123845,1,0
201411123986,1,19
201411124096,1,2
201411124096,1,6
201411124105,1,0
201411124590,1,16
201411126650,1,0
201411532631,1,19
201411533349,1,0
201411533404,1,19
201411533725,1,12
201411533725,1,19
201411534039,1,0
201411534044,1,1
201411534361,1,19
201411534451,1,11
201411534562,1,0
201411534717,1,6
201411534995,1,0
201411535073,1,6
201411535100,1,0
201411535105,1,0
201411535135,1,0
201411535223,1,0
201411535270,1,2
201411535301,1,2
201411535301,1,6
201411535367,1,0
201411535395,1,0
201411535440,1,12
201411535728,1,12
201411535728,1,19
201411535968,1,19
201411536003,1,19
201411536102,1,0
201411536191,1,1
201411536191,1,2
201411536191,1,3
201411536192,1,0
201411536513,1,0
201411536641,1,2
201411536641,1,3
201411536641,1,11
201411536665,1,0
201411536701,1,19
201411536972,1,19
201411537002,1,2
201411537002,1,3
201412010565,1,2
201412010565,1,11
201412010722,1,3
201412011052,1,2
201412011053,1,2
201412011053,1,11
201412011078,1,2
201412011078,1,17
201412011080,1,2
201412011080,1,9
201412011207,1,2
201412011207,1,3
201412011210,1,0
201412011380,1,1
201412011380,1,2
201412011385,1,11
201412011508,1,0
201412011518,1,0
201412011520,1,19
201412011842,1,3
201412011842,1,11
201412011845,1,9
201412423148,1,19
201412423319,1,1
201412423542,1,0
201412423578,1,2
201412423578,1,3
201412423728,1,1
201412423788,1,11
201412423981,1,0
201412424080,1,4
201412424080,1,19
201412424115,1,0
201412424257,1,0
201412424257,2,0
201412424456,1,19
201412424538,1,19
201412424538,1,21
201412424538,2,19
201412424545,1,14
201412424545,1,19
201412424751,1,19
201412424752,1,0
201412424811,1,0
201412424811,2,0
201413074068,1,0
201413074263,1,0
201413074335,1,0
201413074369,1,0
201413074702,1,2
201413074702,1,12
201413074702,1,19
201413074705,1,0
201413074986,1,3
201413075011,1,0
201413075189,1,0
201413075421,1,12
201413075421,1,19
201413075620,1,2
201413075968,1,0
201413076428,1,0
201413076536,1,19
201413076536,2,0
201413076574,1,4
201413076793,1,19
201413076856,1,2
201413076856,1,12
201413076945,1,0
201413076968,1,2
201413076968,1,11
201413077170,1,19
201413077210,1,2
201413077251,1,0
201413077768,1,2
201413077768,1,12
201413077785,1,2
201413077785,1,12
201413077817,1,0
201413078036,1,2
201413078036,1,3
201413078038,1,0
201413078140,1,2
201413078140,1,3
201413078651,1,12
201413078691,1,2
201413078691,1,11
201413078721,1,11
201413078846,1,0
201413078856,1,0
201413078861,1,0
201413078886,1,0
201413078946,1,2
201413079029,1,11
201413079226,1,19
201413079358,1,0
201413079358,2,0
201413079358,3,0
201413079512,1,0
201413079681,1,5
201413079712,1,2
201413079732,1,11
201413079862,1,1
201413079862,1,2
201413079921,1,0
201413079921,2,0
201413079953,1,0
201413080091,1,0
201413080241,1,2
201413080241,1,19
201413080267,1,0
201413080267,2,0
201413080403,1,4
201413080403,1,19
201413080604,1,2
201413080604,1,3
201413080874,1,2
201413080874,1,10
201413080874,1,19
201413080997,1,2
201413080997,1,19
201413081084,1,6
201413081138,1,2
201413081138,1,3
201413081145,1,0
201413081200,1,2
201413081200,1,3
201413081215,1,19
201413081221,1,2
201413081227,1,19
201413081417,1,0
201413081419,1,0
201413081486,1,2
201413081486,1,3
201413081526,1,0
201413081608,1,19
201413081637,1,2
201413081637,1,3
201413081701,1,4
201413081822,1,19
201413081822,2,19
201413081870,1,0
201413081900,1,0
201413081934,1,4
201413081934,1,19
201413082214,1,2
201413082214,1,19
201413568242,1,3
201413568324,1,2
201413568340,1,0
201413568801,1,11
201413568936,1,4
201413569167,1,0
201413569387,1,0
201413569801,1,0
201413570172,1,0
201413570182,1,0
201413570267,1,0
201413570984,1,0
201413571169,1,0
201413571170,1,0
201413571181,1,0
201413571191,1,2
201413571191,1,3
201413571363,1,0
201413571713,1,0
201413571733,1,2
201413571733,1,3
201413572439,1,0
201413572489,1,0
201413572597,1,11
201413573140,1,0
201413573157,1,12
201413573157,1,19
201413573278,1,0
201413573360,1,0
201413573427,1,11
201413573678,1,2
201413573678,1,11
201413573895,1,12
201413573895,1,19
201414092562,1,0
201414092765,1,0
201414092897,1,2
201414094440,1,2
201414094725,1,0
201414097540,1,2
201414100538,1,6
201414100556,1,11
201414100556,2,11
201414100561,1,1
201414100576,1,11
201414100579,1,0
201414100659,1,4
201414100772,1,0
201414100801,1,0
201414100879,1,1
201414100879,1,11
201414100881,1,1
201414101046,1,0
201414101081,1,0
201414101100,1,2
201414101100,1,11
201414101124,1,0
201414101157,1,0
201414101174,1,2
201414101178,1,0
201414101181,1,2
201414101184,1,11
201414101201,1,2
201414101201,1,3
201414101216,1,0
201414101244,1,11
201414101320,1,0
201414101392,1,0
201414101394,1,0
201414101404,1,11
201414101427,1,11
201414101460,1,9
201414101461,1,0
201414101473,1,2
201414101481,1,0
201414101502,1,5
201414101526,1,1
201414101526,1,11
201414101543,1,11
201414101546,1,2
201414101576,1,11
201414101589,1,2
201414101589,1,3
201414101589,1,11
201414101626,1,2
201414101659,1,0
201414101669,1,1
201414101700,1,2
201414101707,1,0
201414101748,1,2
201414101748,1,3
201414101752,1,11
201414101754,1,11
201414101757,1,0
201414101769,1,2
201414101769,1,3
201414101771,1,0
201414101801,1,0
201414101803,1,7
201414101850,1,11
201414101865,1,0
201414101906,1,1
201414101948,1,1
201414101948,1,11
201414101976,1,0
201414102009,1,1
201414102009,1,11
201414102039,1,9
201414102041,1,0
201414102058,1,0
201414102067,1,2
201414102079,1,0
201414102088,1,1
201414102088,1,11
201414102092,1,11
201414102151,1,0
201414102152,1,2
201414102153,1,11
201414102164,1,11
201414102166,1,4
201414102178,1,2
201414102196,1,2
201414102198,1,11
201414102201,1,0
201414102208,1,2
201414102210,1,0
201414102223,1,2
201414102223,1,10
201414102280,1,1
201414102280,1,11
201414102302,1,2
201414102302,1,17
201414102313,1,11
201414102337,1,0
201414102378,1,21
201414102381,1,2
201414102408,1,2
201414102410,1,0
201414102435,1,2
201414102435,1,3
201414102436,1,2
201414102436,1,9
201414102436,1,14
201414102440,1,9
201414102447,1,2
201414102447,1,11
201414102460,1,0
201414102493,1,6
201414102523,1,2
201414102525,1,0
201414102525,2,0
201414102541,1,0
201414102549,1,1
201414102549,1,2
201414102551,1,0
201414102591,1,0
201414102611,1,21
201414102631,1,0
201414102666,1,0
201414102717,1,19
201414102739,1,0
201414102744,1,2
201414102749,1,0
201414102781,1,18
201414102784,1,0
201414102810,1,12
201414102810,1,19
201414102819,1,2
201414102819,1,3
201414102897,1,0
201414102919,1,11
201414102967,1,0
201414103036,1,21
201414103075,1,0
201414103159,1,2
201414103159,1,3
201414103166,1,11
201414103189,1,0
201414103205,1,2
201414103205,1,3
201414103211,1,0
201414103219,1,11
201414103426,1,0
201414103427,1,8
201414103502,1,9
201414103753,1,19
201414700038,1,2
201414700088,1,19
201414700127,1,2
201414700345,1,2
201414700406,1,1
201414700846,1,0
201414700888,1,0
201414796654,1,0
201414797173,1,0
201414797337,1,0
201414797707,1,9
201414797872,1,4
201414798303,1,2
201414798303,1,3
201414798565,1,2
201414798565,1,12
201414798766,1,0
201414798766,2,0
201414798766,3,0
201414798771,1,0
201414798855,1,0
201414798969,1,2
201414799004,1,0
201414799004,2,0
201414799042,1,0
201414799073,1,4
201414799086,1,2
201414799111,1,0
201414799111,2,0
201414799137,1,0
201414799208,1,0
201414799274,1,21
201414799305,1,0
201414799343,1,21
201414799349,1,2
201414799349,1,3
201414799604,1,0
201414799629,1,2
201414799629,1,3
201414799852,1,0
201414799950,1,0
201415474386,1,2
201415474386,1,3
201415474506,1,2
201415474777,1,0
201415474910,1,0
201415474910,2,0
201415474936,1,0
201415474994,1,0
201415475079,1,2
201415475152,1,0
201415475255,1,12
201415475394,1,2
201415475394,1,3
201415475439,1,3
201415475474,1,2
201415475520,1,0
201415475597,1,4
201415475647,1,21
201415475686,1,0
201415475686,2,0
201415475692,1,2
201415475738,1,2
201415475761,1,0
201415475774,1,0
201415475826,1,0
201415475833,1,0
201415475869,1,2
201415475869,1,3
201415475938,1,1
201415476078,1,0
201415476078,2,0
201415476208,1,0
201415476280,1,3
201415476280,1,11
201415476290,1,0
201415476348,1,0
201415476415,1,2
201415476415,1,11
201415476545,1,2
201415476545,1,3
201415476563,1,2
201415476563,1,11
201415476569,1,0
201415476573,1,2
201415476573,1,3
201415476743,1,2
201415476746,1,0
201415476805,1,0
201415476826,1,2
201415476826,1,11
201415476858,1,0
201415476878,1,2
201415476885,1,0
201415476933,1,0
201415476973,1,0
201415477052,1,2
201415477072,1,1
201415477072,1,11
201415477086,1,2
201415477102,1,0
201415477150,1,0
201415477167,1,11
201415477167,1,12
201415477275,1,0
201415477340,1,2
201415477391,1,2
201415477391,1,10
201415477438,1,4
201415477475,1,0
201415477524,1,0
201415477537,1,2
201415477537,1,3
201415477540,1,4
201415477540,1,6
201415477553,1,7
201415477604,1,2
201415477604,1,11
201415477670,1,0
201415477696,1,0
201415477707,1,2
201415477707,1,9
201415477818,1,21
201415477832,1,11
201415477873,1,0
201415477962,1,0
201415477962,2,0
201415477983,1,15
201415478050,1,2
201415478117,1,0
201415478122,1,0
201415478170,1,1
201415478214,1,10
201415478244,1,2
201415478250,1,0
201415478303,1,0
201415478362,1,0
201415478371,1,0
201415478380,1,0
201415478452,1,0
201415478525,1,0
201415478531,1,1
201415478531,1,10
201415478546,1,4
201415478614,1,2
201415478614,1,12
201415478623,1,2
201415478690,1,2
201415478711,1,2
201415478711,1,11
201415478843,1,7
201415478863,1,0
201415478903,1,0
201415478908,1,0
201415478948,1,2
201415478982,1,2
201415479018,1,3
201415479169,1,0
201415479209,1,7
201415479323,1,0
201415479330,1,2
201415479377,1,2
201415479377,1,11
201415479405,1,0
201415479416,1,2
201415479416,1,6
201415479434,1,0
201415479510,1,2
201415479592,1,2
201415479780,1,2
201415479803,1,4
201415479933,1,2
201415480034,1,0
201415480105,1,0
201415480118,1,0
201415480242,1,9
201415480265,1,21
201415480269,1,2
201415480269,1,3
201415480269,1,19
201415480484,1,10
201415480508,1,1
201415480524,1,0
201415480572,1,2
201415480572,1,3
201415480572,2,2
201415480572,2,3
201415480584,1,11
201415480608,1,0
201415480683,1,0
201415480691,1,0
201415480810,1,2
201415480810,1,17
201415480829,1,0
201415480895,1,0
201415481053,1,2
201415481064,1,2
201415481064,1,12
201415481245,1,0
201415481261,1,2
201415481288,1,4
201415481313,1,0
201415481443,1,11
201415481488,1,0
201415481537,1,2
201415481537,1,12
201415481552,1,2
201415481686,1,0
201415481785,1,0
201415481794,1,0
201415481802,1,0
201415481810,1,0
201415481811,1,0
201415481872,1,6
201415481927,1,0
201415481938,1,0
201415481943,1,2
201415481943,1,3
201415482055,1,21
201415482117,1,2
201415482154,1,2
201415482168,1,2
201415482168,1,3
201415482300,1,2
201415482300,1,12
201415482342,1,2
201415482357,1,12
201415482357,2,12
201415482414,1,0
201415482500,1,2
201415482507,1,2
201415482507,1,21
201415482512,1,0
201415482520,1,2
201415482520,1,11
201415482537,1,2
201415482537,1,19
201415482564,1,1
201415482564,1,2
201415482613,1,2
201415482631,1,0
201415482657,1,2
201415482717,1,11
201415482723,1,0
201415482723,2,0
201415482749,1,0
201415482864,1,2
201415482864,1,12
201415483068,1,0
201415483071,1,0
201415483130,1,2
201415483130,1,11
201415483131,1,0
201415483132,1,3
201415483149,1,4
201415483149,1,12
201415483161,1,11
201415483172,1,0
201415483215,1,0
201415483339,1,0
201415483380,1,0
201415483421,1,1
201415483424,1,4
201415483427,1,2
201415483427,1,3
201415483476,1,2
201415483528,1,0
201415483601,1,0
201415483780,1,0
201415483801,1,0
201415484015,1,4
201415484151,1,2
201415484151,1,3
201416110098,1,21
201416110287,1,2
201416110287,1,4
201416110287,1,19
201416110746,1,2
201416110746,1,3
201416110746,1,6
201416111135,1,2
201416111135,1,3
201416111623,1,2
201416111752,1,0
201416111752,2,0
201416112816,1,0
201416112963,1,2
201416112963,1,19
201416112963,1,21
201416113323,1,21
201416113858,1,0
201416114266,1,12
201416114326,1,0
201416114329,1,0
201416114351,1,0
201416114371,1,0
201416114480,1,13
201416114480,1,21
201416114497,1,2
201416114497,1,3
201416114608,1,2
201416114608,1,3
201416114773,1,0
201416114992,1,0
201416115019,1,0
201416115193,1,2
201416115193,1,3
201416115298,1,0
201416115681,1,0
201416116004,1,0
201416116787,1,1
201416116787,1,2
201416116787,1,12
201416117072,1,0
201416117443,1,0
201416117450,1,0
201416117493,1,12
201416117840,1,2
201416118094,1,0
201416119140,1,9
201416119140,1,10
201416119833,1,4
201416119883,1,0
201416119890,1,15
201416120300,1,0
201416120331,1,2
201416120391,1,0
201416120594,1,2
201416120642,1,2
201416120642,1,3
201416120778,1,2
201416120778,1,11
201416120780,1,13
201416120780,1,14
201416120898,1,2
201416120898,1,3
201416121355,1,0
201416121452,1,3
201416121497,1,0
201416122633,1,0
201416122698,1,0
201416122895,1,11
201416122964,1,1
201416122964,1,12
201416123200,1,2
201416123200,1,3
201416123200,1,10
201416123200,1,16
201416123214,1,2
201416123214,1,11
201416123232,1,6
201416123232,1,19
201416124235,1,0
201416124378,1,0
201416124600,1,0
201416124688,1,0
201416124989,1,0
201416125710,1,2
201416125814,1,0
201416126323,1,19
201416126382,1,0
201416126957,1,19
201416127644,1,11
201416508538,1,0
201416508694,1,0
201416509075,1,19
201416509107,1,11
201416509293,1,0
201416509413,1,0
201416509441,1,4
201416509538,1,11
201416509909,1,11
201416510297,1,0
201416510346,1,2
201416510346,2,2
201416510361,1,0
201416511034,1,2
201416511135,1,0
201416511869,1,0
201416512001,1,0
201416512054,1,0
201416512160,1,0
201416512300,1,2
201416512385,1,11
201416512484,1,7
201416512694,1,0
201416512739,1,0
201416512971,1,2
201416513013,1,2
201416513061,1,11
201416513529,1,0
201416513550,1,0
201416513587,1,11
201416513877,1,2
201416514046,1,0
201416514675,1,0
201416514720,1,0
201416514787,1,1
201416515064,1,0
201416515144,1,0
201416515581,1,2
201416515587,1,21
201416515731,1,0
201416515789,1,2
201416515824,1,0
201416515836,1,2
201416516303,1,1
201416516417,1,0
201416516537,1,2
201416516597,1,0
201416516720,1,0
201416517054,1,2
201416517178,1,0
201416517189,1,0
201416517419,1,0
201416517526,1,0
201416518342,1,11
201416518497,1,2
201416518497,1,7
201416518549,1,0
201416518703,1,0
201416518718,1,6
201416519008,1,0
201416519027,1,19
201416519243,1,0
201416519434,1,0
201416519441,1,0
201416519498,1,0
201416519646,1,0
201416519660,1,0
201416519930,1,0
201416520185,1,11
201416520434,1,0
201416520634,1,0
201416520766,1,11
201416520892,1,0
201416520997,1,19
201416521298,1,11
201416521406,1,0
201416521406,2,0
201417288042,1,12
201417288122,1,1
201417288122,1,12
201417288199,1,12
201417288391,1,9
201417288427,1,2
201417288427,1,12
201417288788,1,2
201417288991,1,11
201417288991,1,12
201417289224,1,0
201417289464,1,2
201417289467,1,6
201417289470,1,1
201417289473,1,0
201417289473,2,0
201417289545,1,0
201417289574,1,2
201417289574,1,3
201417289710,1,12
201417290005,1,19
201417290459,1,2
201417290459,1,10
201417290819,1,9
201417290819,1,10
201417291017,1,2
201417291017,1,12
201417291027,1,0
201417291289,1,0
201417291383,1,0
201417291384,1,0
201417291834,1,2
201417292417,1,0
201417292662,1,12
201417292731,1,2
201417292777,1,0
201417292887,1,7
201417292931,1,2
201417293059,1,1
201417293059,1,12
201417293127,1,2
201417293127,1,7
201417293296,1,11
201417293296,1,12
201417293561,1,0
201417293580,1,0
201417294070,1,12
201417294238,1,2
201417294238,1,12
201417294238,1,19
201417294602,1,0
201417294609,1,0
201417600045,1,0
201417600088,1,2
201417600093,1,0
201417600321,1,2
201417600321,1,12
201417600321,1,19
201417600915,1,2
201417601413,1,2
201417601561,1,0
201417601721,1,2
201417601721,1,12
201417601802,1,0
201417601811,1,0
201417602565,1,2
201417602565,1,3
201417602807,1,0
201417603140,1,4
201417603537,1,2
201417603537,1,12
201417603722,1,0
201417603766,1,2
201417603942,1,2
201417603944,1,0
201417604362,1,0
201417604659,1,2
201417604830,1,0
201417604916,1,2
201417605281,1,2
201417605624,1,2
201417605863,1,2
201417605873,1,2
201417605873,1,3
201417606018,1,0
201417606119,1,2
201417606119,1,11
201417606142,1,0
201417606212,1,2
201417606212,1,3
201417606483,1,2
201417606603,1,0
201417606673,1,0
201417606742,1,2
201417607122,1,1
201417607122,1,2
201417607166,1,10
201417607648,1,2
201417607735,1,10
201417607745,1,0
201417607802,1,2
201417607802,1,11
201417608105,1,2
201417608105,1,11
201417608233,1,0
201417608622,1,2
201417608622,1,12
201417608881,1,0
201417608964,1,2
201417608964,1,3
201417608989,1,0
201417609124,1,0
201417609143,1,2
201417609177,1,0
201417609197,1,2
201417609245,1,0
201417609266,1,2
201417609630,1,0
201417609640,1,2
201417609802,1,11
201417609850,1,0
201417610283,1,0
201417610499,1,0
201417610567,1,9
201417610704,1,2
201417610704,1,3
201417610763,1,0
201417610763,2,0
201417610763,3,0
201417610763,4,0
201417610992,1,0
201417611133,1,0
201417611208,1,0
201417611208,2,0
201417611478,1,21
201417611865,1,2
201417611865,1,3
201417612318,1,2
201417612318,1,12
201417612320,1,2
201417612562,1,0
201417613259,1,0
201417613524,1,4
201417614078,1,4
201417698063,1,2
201417698063,1,3
201417698063,1,12
201417698127,1,0
201417698443,1,0
201417698707,1,2
201417698707,2,2
201417698801,1,2
201417698927,1,0
201417699006,1,2
201417699249,1,2
201417699644,1,0
201418455966,1,0
201418456236,1,0
201418456345,1,2
201418456345,1,3
201418456381,1,0
201418457227,1,0
201418457722,1,21
201418459202,1,0
201418459460,1,0
201418459793,1,11
201418459911,1,1
201418460480,1,7
201418460727,1,0
201418462015,1,2
201418462589,1,2
201418464615,1,0
201418465340,1,0
201418465501,1,0
201418465536,1,0
201418465559,1,4
201418465775,1,0
201418465994,1,21
201418466167,1,2
201418466442,1,0
201418467024,1,0
201418467695,1,21
201418467784,1,0
201418467888,1,7
201418468375,1,0
201418468954,1,0
201418469001,1,2
201418469001,1,6
201418469260,1,0
201418469416,1,2
201418469608,1,2
201418469608,1,12
201418470235,1,9
201418470542,1,0
201418470955,1,11
201418472182,1,0
201418472814,1,0
201418473097,1,0
201418922401,1,9
201418924955,1,0
201418925332,1,0
201418925332,2,0
201418925344,1,0
201418925344,2,0
201418925380,1,0
201418925408,1,2
201418925512,1,2
201418925731,1,11
201418925989,1,0
201418925989,2,0
201418926154,1,2
201418926385,1,0
201418926408,1,21
201418926422,1,4
201418926561,1,0
201418926600,1,0
201418926690,1,12
201418927042,1,0
201418927178,1,0
201418927184,1,0
201418927204,1,0
201418927291,1,2
201418927291,1,17
201418927461,1,2
201418927487,1,2
201418927841,1,0
201418927947,1,0
201418927982,1,10
201418928148,1,2
201418928277,1,2
201418928533,1,2
201418928574,1,2
201418928662,1,2
201418928662,1,3
201418928662,1,14
201418928890,1,0
201418928918,1,11
201418929060,1,0
201418929385,1,2
201418929385,1,12
201418929458,1,2
201418929458,1,13
201418929458,1,14
201418929507,1,1
201418929507,1,2
201418929794,1,2
201418929794,1,3
201418929837,1,2
201418929837,1,11
201418930182,1,0
201418930273,1,1
201418930275,1,2
201418930587,1,12
201418930644,1,11
201418930644,2,11
201418931345,1,2
201418931410,1,0
201418931496,1,2
201418931496,1,11
201419304685,1,11
201419304967,1,0
201419305076,1,21
201419305607,1,11
201419305715,1,12
201419305785,1,3
201419305885,1,0
201419305903,1,1
201419305903,1,2
201419306050,1,3
201419306307,1,0
201419306515,1,0
201419306665,1,4
201419306749,1,19
201419306781,1,2
201419307071,1,0
201419307172,1,0
201419307254,1,2
201419307254,1,12
201419307541,1,2
201419307541,1,3
201420107478,1,0
201420107765,1,18
201420107821,1,0
201420107938,1,15
201420108199,1,0
201420108200,1,3
201420108200,1,4
201420108233,1,0
201420108407,1,2
201420108407,1,11
201420108456,1,0
201420108538,1,2
201420108771,1,0
201420109010,1,0
201420109226,1,0
201420109294,1,0
201420109735,1,0
201420521652,1,10
201420521664,1,21
201420521785,1,2
201420521822,1,0
201420521891,1,0
201420522349,1,10
201420522380,1,10
201420522544,1,0
201420522788,1,0
201420523139,1,0
201420523393,1,0
201420934719,1,0
201420934723,1,0
201420934826,1,0
201420934854,1,16
201420934882,1,9
201420934883,1,9
201420934911,1,0
201420934940,1,19
201420934962,1,2
201420934962,1,10
201420934982,1,0
201420935005,1,0
201420935020,1,21
201420935026,1,2
201420935026,1,21
201420935140,1,3
201420935169,1,0
201420935203,1,0
201420935205,1,5
201420935316,1,10
201420935481,1,10
201420935482,1,11
201420935487,1,0
201420935490,1,10
201420935506,1,3
201420935514,1,10
201420935601,1,0
201420935619,1,1
201420935619,1,9
201420935741,1,0
201420935741,2,0
201420935773,1,11
201420935779,1,1
201420935780,1,0
201420935917,1,2
201420935917,1,12
201420935919,1,2
201420936102,1,3
201420936110,1,0
201420936145,1,0
201420936170,1,12
201420936170,1,19
201420936263,1,21
201420936374,1,2
201420936374,1,10
201420936391,1,2
201420936391,1,10
201420936418,1,0
201420936581,1,2
201420936641,1,21
201420936685,1,0
201420936741,1,0
201420936747,1,2
201420936747,1,3
201420936811,1,0
201420936816,1,0
201420936835,1,0
201420936938,1,14
201420937030,1,0
201420937031,1,9
201420937041,1,0
201420937068,1,12
201420937071,1,0
201420937228,1,0
201420937243,1,2
201420937243,1,12
201420937248,1,0
201420937255,1,2
201420937292,1,2
201420937300,1,0
201420937518,1,0
201420937562,1,0
201421201437,1,18
201421201446,1,0
201421201447,1,0
201421201528,1,0
201421201562,1,8
201421201565,1,0
201421201734,1,12
201421201734,1,19
201421201786,1,0
201421320928,1,3
201421320928,1,6
201421321316,1,2
201421322479,1,2
201422038570,1,0
201422038720,1,0
201422038820,1,9
201422038820,1,10
201422038911,1,0
201422038954,1,0
201422039666,1,0
201422039804,1,6
201422040217,1,0
201422040235,1,0
201422040487,1,11
201422040615,1,0
201422040736,1,0
201422040736,2,0
201422041032,1,0
201422041625,1,2
201422041625,1,3
201422041914,1,0
201422042528,1,0
201422042959,1,2
201422042959,1,11
201422043146,1,0
201422043331,1,0
201422043552,1,2
201422044074,1,0
